Event Name,Date,Player1,Player2,Player1 UTR,Player2 UTR,Score
UCLA (W) vs Pepperdine University (W),2022-04-06,Victoria Flores,Elise Wagle,10.32,10.0,"7-5, 6-3"
UCLA (W) vs Washington State Univ. (W),2022-04-02,Elise Wagle,Hania Abouelsaad,10.0,9.0,"6-2, 6-4"
JB1 Indian Wells,2022-04-02,Ahmani Guichard,Marley Lambert,9.0,9.0,"6-2, 4-6, 6-1"
UCLA (W) vs Washington State Univ. (W),2022-04-02,Kimmi Hance,Maxine Murphy,10.46,10.08,"6-1, 6-3"
"WTA Charleston, USA",2022-04-02,Catherine Harrison,Bianca Jolie Fernandez,11.27,9.66,"6-3, 6-1"
JB1 Indian Wells,2022-04-02,Theadora Rabman,Ahmani Guichard,10.0,9.0,"6-4, 6-4"
UCLA (W) vs University Of Washington (W),2022-04-01,Elise Wagle,Yolanda Lin ,10.0,0.0,"6-1, 4-6, 7-5"
"Easter Bowl - Indian Wells, CA",2022-03-31,Michela Moore,Kate Fakih,9.0,10.43,"6-1, 6-7(7), 1-0(2)"
"Easter Bowl - Indian Wells, CA",2022-03-31,Jessica Bernales,Olivia Center,10.02,9.95,"6-2, 6-2"
"Easter Bowl - Indian Wells, CA",2022-03-31,Olivia Center,Emily Deming,9.95,9.94,"4-6, 7-6(4), 1-0(8)"
"Easter Bowl - Indian Wells, CA",2022-03-30,Valerie Glozman,Kate Fakih,10.98,10.43,"6-1, 6-1"
"Easter Bowl - Indian Wells, CA",2022-03-30,Alexis Nguyen,Olivia Center,11.01,9.95,"2-6, 7-6(4), 6-4"
"Easter Bowl - Indian Wells, CA",2022-03-29,Kate Fakih,Sophia Webster,10.43,9.86,"4-6, 6-4, 7-5"
"Easter Bowl - Indian Wells, CA",2022-03-29,Olivia Center,Michela Moore,9.95,9.0,"7-5, 6-2"
"Easter Bowl - Indian Wells, CA",2022-03-28,Olivia Center,Sophia Holod,9.95,9.0,"6-4, 6-1"
"Easter Bowl - Indian Wells, CA",2022-03-28,Kate Fakih,Haylee Conway,10.43,8.0,"6-7(10), 6-2, 6-3"
J1 San Diego,2022-03-26,Michela Moore,Kate Fakih,9.0,10.43,"3-6, 6-3, 1-0(7)"
J1 San Diego,2022-03-26,Marcela Lopez,Ahmani Guichard,9.0,9.0,"6-4, 4-6, 7-5"
J1 San Diego,2022-03-26,Gabriella Broadfoot,Olivia Center,10.38,9.95,"6-3, 6-4"
W25 Medellin,2022-03-26,Bianca Fernandez,Amy Zhu,9.66,10.45,"6-7, 6-4, 6-1"
W25 Medellin,2022-03-26,Hanna Chang,Bianca Jolie Fernandez,11.28,9.66,"6-1, 6-4"
"Camarillo, CA",2022-03-19,Anna Pallencaoe,Mia Jovic,7.0,8.0,"3-6, 6-4, 1-0(4)"
"Camarillo, CA",2022-03-19,Emily Novikov,Mia Jovic,9.0,8.0,"7-5, 6-4"
J4 Las Vegas,2022-03-18,Julieta Pareja,Kate Fakih,11.45,10.43,"6-3, 6-0"
J4 Las Vegas,2022-03-18,Olivia Center,Emily Deming,9.95,9.94,"5-7, 6-4, 6-2"
J4 Las Vegas,2022-03-18,Olivia Center,Kristina Nordikyan,9.95,9.0,"3-6, 6-1, 6-1"
J4 Las Vegas,2022-03-18,Kate Fakih,Esther Vyrlan,10.43,9.0,"6-1, 6-4"
J4 Las Vegas,2022-03-18,Tianmei Wang,Olivia Center,10.37,9.95,"6-0, 6-0"
W25 Anapoima,2022-03-15,Jacqueline Cabaj Awad,Bianca Jolie Fernandez,10.46,9.66,"6-2, 6-4"
"88th Annual Harper Ink Memorial Junior Championships, San Diego",2022-03-12,Ellie Gyuro,Mia Jovic,9.0,8.0,"6-2, 5-7, 1-0(7)"
UCLA (W) vs University Of Arizona (W),2022-03-11,Kimmi Hance,Midori Castillo Meza,10.46,10.0,"6-3, 6-3"
W15 Naples,2022-03-09,Akasha Urhobo,Bianca Jolie Fernandez,11.35,9.66,"6-3, 1-6, 6-3"
"National Spring Team Championships (BG14s, 16s, 18s)",2022-03-07,Kate Fakih,Olivia Center,10.43,9.95,"6-1, 6-3"
"National Spring Team Championships (BG14s, 16s, 18s)",2022-03-07,Olivia Center,Natasha Rajaram,9.95,8.0,"6-1, 3-6, 6-3"
"National Spring Team Championships (BG14s, 16s, 18s)",2022-03-07,Olivia Center,Sari Woo,9.95,9.0,"6-2, 6-1"
"National Spring Team Championships (BG14s, 16s, 18s)",2022-03-07,Brooke Schafer,Olivia Center,9.0,9.95,"6-3, 5-7, 6-2"
"National Spring Team Championships (BG14s, 16s, 18s)",2022-03-07,Kate Fakih,Olivia Center,10.43,9.95,"6-1, 6-3"
"National Spring Team Championships (BG14s, 16s, 18s)",2022-03-07,Sophia Webster,Kate Fakih,9.86,10.43,"6-2, 6-2"
"National Spring Team Championships (BG14s, 16s, 18s)",2022-03-07,Angela Huang,Kate Fakih,9.0,10.43,"6-3, 6-4"
"National Spring Team Championships (BG14s, 16s, 18s)",2022-03-07,Eva Oxford,Kate Fakih,10.0,10.43,"6-2, 6-1"
University Of Utah (W) vs UCLA (W),2022-03-06,Kimmi Hance,Anastasia Goncharova,10.46,0.0,"6-4, 6-4"
"88th Annual Harper Ink Memorial Junior Championships, San Diego",2022-03-06,Mia Jovic,Kate Prichard,8.0,7.0,"6-1, 6-1"
University Of Utah (W) vs UCLA (W),2022-03-06,Elise Wagle,Madison Tattini,10.0,0.0,"7-6(5), 6-1"
"88th Annual Harper Ink Memorial Junior Championships, San Diego",2022-03-05,Mia Jovic,Carolyna Fowler,8.0,8.0,"4-6, 6-4, 1-0(8)"
UCLA (W) vs University Of Colorado (W),2022-03-04,Kimmi Hance,Megan Forster,10.46,0.0,"7-5, 6-4"
UCLA (W) vs University Of Colorado (W),2022-03-04,Elise Wagle,Mila Stanojevic,10.0,9.0,"6-2, 6-3"
"Winter RCI, Irvine",2022-02-26,Samantha Quezada,Mia Jovic,7.0,8.0,
"WTA Monterrey, Mexico",2022-02-26,Jule NIEMEIER,Bianca Jolie Fernandez,11.91,9.66,"6-3, 6-2"
JA Criciuma,2022-02-25,Annabelle Xu,Ahmani Guichard,10.0,9.0,"6-2, 6-2"
JA Criciuma,2022-02-25,Ahmani Guichard,Amelie Smejkalova,9.0,10.05,"7-6, 7-5"
UCLA (W) vs University Of Southern California (W),2022-02-25,Kimmi Hance,Sloane Morra,10.46,9.0,"6-1, 6-2"
JA Criciuma,2022-02-25,Ahmani Guichard,Victoria Mboko,9.0,12.22,"6-2, 6-4"
JA Criciuma,2022-02-25,Ahmani Guichard,Luciana Moyano,9.0,9.84,"7-5, 6-3"
"UCLA (W) vs Univ. Of California, Berkeley (W)",2022-02-21,Elise Wagle,Makenna Thiel,10.0,9.0,"7-6(3), 6-7(9), 1-0(4)"
"UCLA (W) vs Univ. Of California, Berkeley (W)",2022-02-21,Kimmi Hance,Julia Rosenqvist,10.46,0.0,"6-4, 6-4"
J1 Porto Alegre,2022-02-19,Ahmani Guichard,Kateryna Lazarenko,9.0,10.47,6-0
J1 Porto Alegre,2022-02-19,Victoria Mboko,Ahmani Guichard,12.22,9.0,"6-1, 6-3"
"San Diego, CA",2022-02-14,Olivia Center,Mika Ikemori,9.95,9.0,"6-1, 6-3"
"San Diego, CA",2022-02-14,Olivia Center,Emily Novikov,9.95,9.0,"6-1, 6-2"
"NEWPORT BEACH $25,000 WILD CARD TOURNAMENT + $2000 PRIZE MONEY (FEB 12-14)",2022-02-14,Mia Jovic,Hailey Murphy,8.0,9.0,"6-4, 7-5"
"San Diego, CA",2022-02-13,Olivia Center,Sasha Motlagh,9.95,8.0,"4-6, 6-1, 1-0(7)"
"San Diego, CA",2022-02-13,Olivia Center,Fiona Lee,9.95,8.0,"6-3, 7-5"
"NEWPORT BEACH $25,000 WILD CARD TOURNAMENT + $2000 PRIZE MONEY (FEB 12-14)",2022-02-13,Mia Jovic,Avery Nguyen,8.0,10.0,"3-6, 6-4, 1-0(8)"
"NEWPORT BEACH $25,000 WILD CARD TOURNAMENT + $2000 PRIZE MONEY (FEB 12-14)",2022-02-13,Mia Jovic,Katya Balin,8.0,6.0,2-1
"Las Vegas, NV: Darling Memorial",2022-02-13,Diya Challa,Kate Fakih,9.0,10.43,"6-4, 7-6(4)"
"Las Vegas, NV: Darling Memorial",2022-02-12,Kate Fakih,Zoe Adkins,10.43,8.0,"6-3, 6-2"
"San Diego, CA",2022-02-12,Aspen Schuman,Olivia Center,10.51,9.95,"6-4, 6-3"
"San Diego, CA",2022-02-12,Olivia Center,Marley Lambert,9.95,9.0,"6-2, 6-4"
"Las Vegas, NV: Darling Memorial",2022-02-12,Natalie Stasny,Kate Fakih,9.0,10.43,"6-4, 6-7(7), 1-0(7)"
"NEWPORT BEACH $25,000 WILD CARD TOURNAMENT + $2000 PRIZE MONEY (FEB 12-14)",2022-02-12,Mia Jovic,Kailee Mazzeo,8.0,7.0,"6-1, 6-0"
PTT $25K Newport Women,2022-02-11,Megan McCray,Anne Christine Lutkemeyer Obregon,9.0,10.0,"6-3, 6-2"
PTT $25K Newport Women,2022-02-09,Anne Lutkemeyer Obregon,Kyle McPhillips,10.0,8.0,"3-6, 6-2, 6-1"
PTT $25K Newport Women,2022-02-08,Anne Lutkemeyer Obregon,Olivia Halvorsen,10.0,8.0,"6-2, 6-3"
W25 Cancun,2022-02-07,Rasheeda McAdoo,Bianca Jolie Fernandez,11.05,9.66,"6-2, 6-2"
PTT $25K Newport Women,2022-02-07,Anne Lutkemeyer Obregon,Zoe Olmos,10.0,9.0,"7-6(6), 6-1"
W25 Cancun,2022-02-06,Bianca Fernandez,Janet Imbo Nloga,9.66,0.0,"6-1, 6-0"
UCLA (W) vs Pepperdine University (W),2022-02-05,Janice Tjen,Elise Wagle,11.54,10.0,"7-6(3), 6-7(9), 1-0(7)"
UCLA (W) vs Pepperdine University (W),2022-02-05,Kimmi Hance,Victoria Flores,10.46,10.32,"6-4, 6-1"
UCLA (W) vs University Of Washington (W),2022-01-29,Elise Wagle,Tara Chilton ,10.0,0.0,"7-5, 6-1"
UCLA (W) vs University Of Washington (W),2022-01-29,Hikaru Sato,Kimmi Hance,10.83,10.46,"7-6(5), 6-4"
W15 Cancun,2022-01-28,Stacey Fung,Bianca Jolie Fernandez,11.06,9.66,"6-2, 6-4"
UCLA (W) vs Cal Poly (W),2022-01-28,Elise Wagle,Delanie Dunkle,10.0,0.0,"6-4, 6-0"
W15 Cancun,2022-01-27,Bianca Fernandez,Paris Corley,9.66,10.24,"6-4, 6-1"
UCLA (W) vs Loyola Marymount University (W),2022-01-26,Stefania Rogozinska Dzik,Elise Wagle,10.58,10.0,"6-3, 7-5"
W15 Cancun,2022-01-26,Bianca Fernandez,Theadora Rabman,9.66,10.0,"6-4, 6-1"
Newport Beach Verified Matchplay Sunday TTC at Newport Beach Hosted by Kareem,2022-01-23,Brendan Harden,Mia Jovic,0.0,8.0,"7-5, 2-6, 1-0(6)"
"NEWPORT BEACH $25,000 WILD CARD TOURNAMENT + PRIZE MONEY (JAN 22-23)",2022-01-22,Iris Berman,Mia Jovic,8.0,8.0,"6-2, 6-2"
J1 Barranquilla,2022-01-21,Ellie Daniels,Ahmani Guichard,0.0,9.0,"6-2, 6-4"
J1 Barranquilla,2022-01-21,Ahmani Guichard,Luca Udvardy,9.0,11.2,"6-4, 6-4"
J1 Barranquilla,2022-01-21,Ahmani Guichard,Gabriela Rondon,9.0,8.0,"6-0, 6-1"
W15 Cancun,2022-01-18,Anastasia Sysoeva,Bianca Jolie Fernandez,9.0,9.66,"6-2, 6-1"
"Henry Talbert Junior Championships, Palm Desert",2022-01-16,Aubrey Zhou,Mia Jovic,7.0,8.0,"6-3, 6-2"
"Henry Talbert Junior Championships, Palm Desert",2022-01-15,Natalia Mochernak,Mia Jovic,7.0,8.0,"6-3, 6-4"
"Henry Talbert Junior Championships, Palm Desert",2022-01-15,Mia Jovic,Iris Berman,8.0,8.0,
Freeman Memorial,2022-01-15,Elise Wagle,Molly HELGESSON,10.0,0.0,"6-2, 6-0"
Freeman Memorial,2022-01-15,Lisa Zaar,Elise Wagle,11.02,10.0,"6-2, 6-1"
J1 San Jose,2022-01-14,Ahmani Guichard,Nina Vargova,9.0,11.04,"6-3, 5-7, 6-3"
J1 San Jose,2022-01-14,Ahmani Guichard,Ena Koike,9.0,10.9,"6-2, 4-6, 6-1"
J1 San Jose,2022-01-14,Naomi Xu,Ahmani Guichard,9.85,9.0,"6-2, 6-2"
W25 Vero Beach,2022-01-11,Berta Bonardi,Bianca Jolie Fernandez,9.89,9.66,"7-5, 7-5"
W25 Vero Beach,2022-01-10,Bianca Fernandez,Maria Kononova,9.66,10.06,"6-1, 6-4"
National Winter Championships,2022-01-01,Ariana Anazagasty-Pursoo,Ahmani Guichard,10.35,9.0,"6-1, 6-4"
National Winter Championships,2022-01-01,Julia Werdiger,Olivia Center,9.0,9.95,2-3
National Winter Championships,2021-12-31,Pearlie Zhang,Olivia Center,9.0,9.95,"7-5, 7-5"
National Winter Championships,2021-12-31,Ahmani Guichard,Shannon Lam,9.0,10.32,"6-4, 6-1"
National Winter Championships,2021-12-31,Ahmani Guichard,Helen Sarikulaya,9.0,9.0,"6-0, 2-6, 1-0(9)"
National Winter Championships,2021-12-31,Kate Fakih,Elena Daskalova,10.43,9.0,"6-2, 6-3"
National Winter Championships,2021-12-31,Elisabeth Dunac,Kate Fakih,9.0,10.43,4-2
National Winter Championships,2021-12-30,Olivia Center,Emily Baek,9.95,9.0,"7-6(5), 5-7, 6-3"
National Winter Championships,2021-12-30,Ahmani Guichard,Naomi Karki,9.0,8.0,"6-0, 3-6, 1-0(7)"
National Winter Championships,2021-12-30,Ahmani Guichard,Zoe Lulu Wu,9.0,8.0,"6-2, 6-2"
National Winter Championships,2021-12-30,Kate Fakih,Madison Liu,10.43,9.0,"6-4, 3-6, 1-0(7)"
National Winter Championships,2021-12-30,Kate Fakih,Willow Renton,10.43,8.0,"6-2, 5-7, 1-0(3)"
National Winter Championships,2021-12-29,Ava Martin,Ahmani Guichard,0.0,9.0,"6-4, 6-4"
National Winter Championships,2021-12-29,Olivia Center,Olivia Benton,9.95,9.0,"6-3, 6-4"
National Winter Championships,2021-12-29,Emily Novikov,Kate Fakih,9.0,10.43,"6-1, 7-5"
National Winter Championships,2021-12-28,Ahmani Guichard,Arianna Vanhouweling,9.0,9.0,"6-4, 6-2"
National Winter Championships,2021-12-28,Olivia Center,Sydney Langer,9.95,7.0,"6-3, 6-2"
National Winter Championships,2021-12-28,Kate Fakih,Margaret Jaraczewski,10.43,9.0,"6-2, 6-4"
"Level 2 - 16s Intersectional Team Pacific Cup - NorCal, SoCal, PNW, and Intermountain ONLY)",2021-12-11,Kate Fakih,Natasha Rajaram,10.43,8.0,"6-4, 6-2"
"Level 2 - 16s Intersectional Team Pacific Cup - NorCal, SoCal, PNW, and Intermountain ONLY)",2021-12-11,Kate Fakih,Paisha Douglas,10.43,8.0,"6-2, 6-4"
Orange Bowl International Tennis Championships (16s & 18s),2021-12-10,Ahmani Guichard,Rozalia Gruszczynska,9.0,9.41,"6-2, 6-1"
Orange Bowl International Tennis Championships (16s & 18s),2021-12-10,Kate Kim,Kate Fakih,9.0,10.43,"7-5, 6-1"
Orange Bowl International Tennis Championships (16s & 18s),2021-12-10,Solana Sierra,Ahmani Guichard,12.03,9.0,"6-4, 6-2"
Orange Bowl International Tennis Championships (16s & 18s),2021-12-10,Olivia Center,Mariana Reding,9.95,9.0,"6-2, 6-0"
Orange Bowl International Tennis Championships (16s & 18s),2021-12-10,Olivia Center,Reya Coe,9.95,9.0,"6-4, 1-6, 6-1"
Orange Bowl International Tennis Championships (16s & 18s),2021-12-10,Olivia Center,Caroline Mcginley,9.95,8.0,"6-2, 6-2"
Orange Bowl International Tennis Championships (16s & 18s),2021-12-10,Olivia Center,Anya Murthy,9.95,9.0,"5-7, 6-3, 6-2"
Orange Bowl International Tennis Championships (16s & 18s),2021-12-10,Stephanie Yakoff,Olivia Center,9.0,9.95,"6-2, 6-2"
J1 Bradenton - Eddie Herr,2021-12-04,Natacha Schou,Ahmani Guichard,9.0,9.0,"7-5, 6-4"
"NEWPORT BEACH $25,000 WILD CARD TOURNAMENT + $2000 PRIZE MONEY (DEC. 4 - DEC. 6)",2021-12-04,Claire Zhang,Mia Jovic,7.0,8.0,"6-3, 6-2"
Girls' 16 National Indoor Championships,2021-11-28,Ava Bruno,Kate Fakih,9.0,10.43,"6-2, 6-2"
Girls' 16 National Indoor Championships,2021-11-27,Erin Ha,Kate Fakih,9.0,10.43,"6-2, 6-3"
Girls' 16 National Indoor Championships,2021-11-27,Kate Fakih,Kayla Schefke,10.43,9.0,"6-2, 6-4"
Girls' 16 National Indoor Championships,2021-11-27,Tianmei Wang,Olivia Center,10.37,9.95,"6-2, 6-1"
Girls' 16 National Indoor Championships,2021-11-26,Emily Baek,Olivia Center,9.0,9.95,"6-2, 6-1"
"Spearman Clubs War by the Shore, Laguna Niguel",2021-11-26,Aubrey Zhou,Mia Jovic,7.0,8.0,"6-7(8), 6-4, 1-0(5)"
Girls' 16 National Indoor Championships,2021-11-26,Kate Fakih,Ella Suk,10.43,8.0,"6-3, 6-3"
Girls' 16 National Indoor Championships,2021-11-26,Olivia Center,Andrea De Los Rios Martinez,9.95,8.0,"1-6, 7-5, 7-6(4)"
Girls' 16 National Indoor Championships,2021-11-26,Kate Fakih,Madison Liu,10.43,9.0,"6-4, 7-5"
"Spearman Clubs War by the Shore, Laguna Niguel",2021-11-24,Mia Jovic,Prisha Rapur,8.0,0.0,"3-6, 6-3, 1-0(4)"
"Spearman Clubs War by the Shore, Laguna Niguel",2021-11-24,Mia Jovic,LINXI WANG,8.0,0.0,"6-0, 6-2"
"Spearman Clubs War by the Shore, Laguna Niguel",2021-11-23,Mia Jovic,Natalia Gorzny,8.0,8.0,"6-2, 7-5"
"NEWPORT BEACH $25,000 WILD CARD TOURNAMENT + $2000 PRIZE MONEY (NOV. 20 - NOV. 22)",2021-11-20,emily Zhao,Mia Jovic,8.0,8.0,"6-4, 7-6(1)"
J5 San Diego,2021-11-18,Olivia Center,Jessica Maccallum,9.95,9.0,"6-1, 6-3"
J5 San Diego,2021-11-18,Olivia Center,Campbell Ricci,9.95,10.0,"6-4, 6-2"
J5 San Diego,2021-11-18,Olivia Center,Katelynn Bourk,9.95,6.0,"6-1, 6-0"
J5 San Diego,2021-11-18,Kayla Chung,Kate Fakih,9.0,10.43,"7-5, 6-2"
"USTA So Cal ""Final 8"" Championships (Wknd 1: Lakewood area; Wknd 2: Rancho Mirage)",2021-11-13,Anna Pallencaoe,Mia Jovic,7.0,8.0,"6-3, 0-6, 1-0(6)"
Jack Kramer Invitational,2021-11-05,Nika Zupancic ,Kimmi Hance,0.0,10.46,"6-7(9), 6-3, 6-4"
J4 Boca Raton,2021-11-04,Ahmani Guichard,Elif Tuana Gunal,9.0,8.0,"6-0, 6-0"
J4 Boca Raton,2021-11-04,Mayu Crossley,Ahmani Guichard,11.26,9.0,"6-3, 6-3"
Jack Kramer Invitational,2021-11-04,Kimmi Hance,Carolina Piferi ,10.46,0.0,"6-2, 6-1"
W25 Guayaquil,2021-10-28,Vanda Lukacs,Bianca Jolie Fernandez,0.0,9.66,"6-1, 6-4"
W25 Guayaquil,2021-10-27,Bianca Fernandez,Nadia Echeverria Alam,9.66,0.0,"7-5, 5-7, 6-0"
ITA Division I Women's Southwest Regional Championship,2021-10-22,Elise Wagle,Giulia Morlet,10.0,10.23,"6-2, 7-5"
ITA Division I Women's Southwest Regional Championship,2021-10-22,Claudia de Las Heras Armenteras,Kimmi Hance,10.0,10.46,"7-5, 6-3"
JP Yamasaki / Anaheim Tennis Center,2021-10-16,Crystal Kim,Mia Jovic,8.0,8.0,"6-4, 6-2"
PTT Newport Beach Women's $25K Hard 10,2021-10-13,Nikita Vishwase,Kate Fakih,9.0,10.43,6-2
PTT Newport Beach Women's $25K Hard 10,2021-10-12,Sage Loudon,Kate Fakih,9.0,10.43,"6-3, 6-3"
"Stockton, CA",2021-10-11,Aspen Schuman,Kate Fakih,10.51,10.43,"6-1, 6-2"
"Stockton, CA",2021-10-10,Kate Fakih,Mila Mulready,10.43,9.0,"7-6(5), 6-2"
"Stockton, CA",2021-10-10,Kate Fakih,Anushree Shekhera,10.43,7.0,"6-1, 6-0"
USC Women of Troy Invitational,2021-10-09,Elise Wagle,Grace Piper,10.0,10.0,"6-4, 6-2"
"Stockton, CA",2021-10-09,Kate Fakih,Alexis Nguyen,10.43,11.01,"6-1, 6-1"
USC Women of Troy Invitational,2021-10-09,Elise Wagle,Lexi Ryngler,10.0,0.0,"6-3, 6-3"
USC Women of Troy Invitational,2021-10-09,Elise Wagle,Victoria Kalaitzis,10.0,0.0,"5-7, 7-5, 1-0(6)"
"Stockton, CA",2021-10-09,Kate Fakih,Olivia Marais,10.43,7.0,"6-2, 6-3"
JB1 Nicholasville,2021-10-08,Ahmani Guichard,Akari Matsuno,9.0,10.0,"4-6, 6-2, 7-6"
JB1 Nicholasville,2021-10-08,Sonya macavei,Ahmani Guichard,9.0,9.0,"6-3, 6-2"
W25 Redding,2021-10-07,Olivia Tjandramulia,Kimmi Hance,0.0,10.46,"3-6, 6-4, 6-1"
W25 Redding,2021-10-06,Kimmi Hance,Sofia Shapatava,10.46,10.76,"6-3, 6-1"
W25 Redding,2021-10-05,Hind Abdelouahid,Bianca Jolie Fernandez,0.0,9.66,"6-1, 6-7(7), 1-0(2)"
"NEWPORT BEACH $25,000 WILD CARD TOURNAMENT + $2000 PRIZE MONEY (OCT. 2 - OCT. 4)",2021-10-03,Kate Fakih,emily Zhao,10.43,8.0,"6-1, 6-2"
"NEWPORT BEACH $25,000 WILD CARD TOURNAMENT + $2000 PRIZE MONEY (OCT. 2 - OCT. 4)",2021-10-03,Isabelle Lee,Kate Fakih,0.0,10.43,"6-3, 6-2"
"NEWPORT BEACH $25,000 WILD CARD TOURNAMENT + $2000 PRIZE MONEY (OCT. 2 - OCT. 4)",2021-10-02,Kate Fakih,Hailey Murphy,10.43,9.0,"6-2, 6-4"
J4 Corpus Christi,2021-10-01,Ahmani Guichard,Ximena Cano,9.0,7.0,"6-4, 6-0"
J4 Corpus Christi,2021-10-01,Ahmani Guichard,Sofia Daryaie,9.0,0.0,"6-2, 4-6, 6-4"
J4 Corpus Christi,2021-10-01,Sabrina Lin,Ahmani Guichard,9.0,9.0,"7-6, 3-6, 6-2"
W25 ,2021-09-27,Hiroko Kuwata,Kimmi Hance,10.4,10.46,"3-6, 7-5, 1-0(6)"
"NEWPORT BEACH $25,000 WILD CARD TOURNAMENT + $2000 PRIZE MONEY  (SEPT. 25 - SEPT. 27) *Women's Doubles Added*",2021-09-26,Dina Ghasemi Hesar,Mia Jovic,7.0,8.0,
"Lakewood, CA",2021-09-13,Kate Fakih,Grace Gamal,10.43,8.0,
"Lakewood, CA",2021-09-13,Emily Novikov,Kate Fakih,9.0,10.43,"6-1, 3-6, 1-0(10)"
"Lakewood, CA",2021-09-13,Emily Novikov,Olivia Center,9.0,9.95,"0-6, 6-0, 1-0(7)"
"Lakewood, CA",2021-09-12,Kate Fakih,Lilianna Chitambar,10.43,8.0,"6-1, 6-1"
"Lakewood, CA",2021-09-12,Kate Fakih,Simone Kay,10.43,9.0,"6-3, 6-3"
"Lakewood, CA",2021-09-12,Olivia Center,Selah Stibbins,9.95,7.0,"4-6, 6-2, 1-0(10)"
"Lakewood, CA",2021-09-12,Olivia Center,Tianmei Wang,9.95,10.37,
"Lakewood, CA",2021-09-11,Kate Fakih,Emily Novikov,10.43,9.0,"6-3, 6-2"
"Lakewood, CA",2021-09-11,Alyssa Ahn,Olivia Center,10.73,9.95,"6-2, 6-2"
"Lakewood, CA",2021-09-11,Olivia Center,Crystal Kim,9.95,8.0,
"Lakewood, CA",2021-09-11,Makaila Cheng,Kate Fakih,8.0,10.43,"6-3, 2-6, 6-3"
"Los Caballeros Jr. Open, Fountain Valley",2021-09-05,Cleo Hutchinson,Mia Jovic,8.0,8.0,"6-3, 7-6(5)"
"Los Caballeros Jr. Open, Fountain Valley",2021-09-04,Mia Jovic,Nelia Johnson,8.0,7.0,"1-6, 6-3, 1-0(4)"
W25 Marbella,2021-08-31,Celia Cervino Ruiz,Bianca Jolie Fernandez,10.62,9.66,"6-4, 6-1"
W25 Marbella,2021-08-30,Bianca Fernandez,Maria Andrienko,9.66,9.95,"6-2, 6-2"
PTT Newport Beach Women’s $25K Hard 9,2021-08-29,Kate Fakih,Emily Cederquist,10.43,0.0,
"Level 4 Closed - SCTA Competition Training Center Team Cup, San Diego (BG14)",2021-08-28,Olivia Center,Nadia Kojonroj,9.95,9.0,"4-1, 4-2"
"Level 4 Closed - SCTA Competition Training Center Team Cup, San Diego (BG14)",2021-08-28,Olivia Center,Makaila Cheng,9.95,8.0,"4-1, 4-1"
"Level 4 Closed - SCTA Competition Training Center Team Cup, San Diego (BG14)",2021-08-28,Daniela Borruel,Olivia Center,9.0,9.95,"4-0, 4-2"
PTT Newport Beach Women’s $25K Hard 9,2021-08-27,Kate Fakih,Tianmei Wang,10.43,10.37,
W25 Ourense,2021-08-16,Alicia Barnett,Bianca Jolie Fernandez,9.8,9.66,"6-3, 6-4"
W25 Ourense,2021-08-15,Bianca Fernandez,Marina Benito,9.66,9.0,"6-1, 3-6, 1-0(4)"
USTA Billie Jean King Girls' 16 & 18 National Championships,2021-08-12,Liv Hovde,Anne Christine Lutkemeyer Obregon,10.38,10.0,"6-0, 6-2"
USTA Billie Jean King Girls' 16 & 18 National Championships,2021-08-11,Kimmi Hance,Sydni Ratliff,10.46,10.0,"6-3, 4-6, 1-0(8)"
USTA Billie Jean King Girls' 16 & 18 National Championships,2021-08-11,Maddy Zampardo,Kimmi Hance,10.0,10.46,"6-1, 1-0"
USTA Billie Jean King Girls' 16 & 18 National Championships,2021-08-11,Ahmani Guichard,Valeria Ray,9.0,10.0,"6-2, 0-6, 1-0(12)"
USTA Billie Jean King Girls' 16 & 18 National Championships,2021-08-11,Robin Montgomery,Anne Christine Lutkemeyer Obregon,11.83,10.0,"6-3, 6-4"
USTA Billie Jean King Girls' 16 & 18 National Championships,2021-08-10,Anne Lutkemeyer Obregon,Neena Feldman,10.0,10.0,"6-1, 6-2"
USTA Billie Jean King Girls' 16 & 18 National Championships,2021-08-10,Ahmani Guichard,Reese Miller,9.0,10.0,"6-4, 3-6, 1-0(8)"
USTA Billie Jean King Girls' 16 & 18 National Championships,2021-08-10,Elise Wagle,Kailey Evans,10.0,10.0,
USTA Billie Jean King Girls' 16 & 18 National Championships,2021-08-10,Ava Esposito Cogan,Elise Wagle,10.0,10.0,6-3
USTA Billie Jean King Girls' 16 & 18 National Championships,2021-08-10,Qavia Lopez,Kimmi Hance,8.0,10.46,"6-3, 6-4"
USTA Billie Jean King Girls' 16 & 18 National Championships,2021-08-10,Ahmani Guichard,Aspen Schuman,9.0,10.51,"6-4, 6-3"
USTA Billie Jean King Girls' 16 & 18 National Championships,2021-08-09,Elise Wagle,Katherine Wurster,10.0,0.0,"6-2, 6-1"
USTA Billie Jean King Girls' 16 & 18 National Championships,2021-08-09,Anne Lutkemeyer Obregon,LAUREN RHA,10.0,9.0,"6-7(7), 6-0, 6-2"
USTA Billie Jean King Girls' 16 & 18 National Championships,2021-08-09,Alexia Harmon,Ahmani Guichard,10.0,9.0,"6-4, 6-3"
USTA Billie Jean King Girls' 16 & 18 National Championships,2021-08-09,Kimmi Hance,Ellison Reynoldson,10.46,9.0,"6-2, 6-1"
USTA Billie Jean King Girls' 16 & 18 National Championships,2021-08-08,Sophia Wang,Elise Wagle,9.0,10.0,"6-2, 7-6(1)"
